0,1,2,3
2022-07-02 09:00:00,26.677828833333336,27.184063,1908.8604166666664
2022-07-02 09:10:00,26.692789333333337,27.18961733333333,1904.7979166666664
2022-07-02 09:20:00,26.706719166666677,27.19387233333333,1900.5945833333333
2022-07-02 09:30:00,26.723381666666672,27.19924783333333,1891.510833333333
2022-07-02 09:40:00,26.739282666666668,27.212685166666663,1888.260833333333
2022-07-02 09:50:00,26.75115233333334,27.234006,1892.88125
2022-07-02 10:00:00,26.75773633333334,27.252191666666665,1902.29
2022-07-02 10:10:00,26.762529000000004,27.267555166666664,1900.55125
2022-07-02 10:20:00,26.772069833333337,27.28945833333333,1896.44
2022-07-02 10:30:00,26.788822166666677,27.31825916666666,1885.4170833333333
2022-07-02 10:40:00,26.81619,27.34741883333333,1870.78125
2022-07-02 10:50:00,26.86183250000001,27.382893999999997,1846.63375
2022-07-02 11:00:00,26.921853666666667,27.432343666666668,1824.9291666666663
2022-07-02 11:10:00,26.991773333333335,27.493528999999995,1815.4825
2022-07-02 11:20:00,27.06572433333334,27.558656,1807.2654166666664
2022-07-02 11:30:00,27.138286333333337,27.62449983333333,1803.0458333333331
2022-07-02 11:40:00,27.21040083333334,27.690253833333333,1798.1274999999996
2022-07-02 11:50:00,27.27852933333334,27.75417133333333,1798.658333333333
2022-07-02 12:00:00,27.34401466666667,27.81432683333333,1796.1449999999998
2022-07-02 12:10:00,27.409544833333342,27.87174983333333,1793.4258333333337
2022-07-02 12:20:00,27.47431366666667,27.930068833333333,1786.730833333333
2022-07-02 12:30:00,27.53988900000001,27.988029166666664,1784.0333333333335
2022-07-02 12:40:00,27.60497133333334,28.04916983333333,1779.6729166666664
2022-07-02 12:50:00,27.664992,28.102293166666666,1774.1154166666668
2022-07-02 13:00:00,27.71739833333334,28.14193383333333,1767.5449999999998
2022-07-02 13:10:00,27.75977150000001,28.173288,1759.5879166666666
2022-07-02 13:20:00,27.791528666666668,28.19219,1753.18
2022-07-02 13:30:00,27.826734833333337,28.213018166666668,1739.51375
2022-07-02 13:40:00,27.865434666666676,28.236086,1730.6033333333332
2022-07-02 13:50:00,27.91148033333334,28.27612933333333,1718.3508333333332
2022-07-02 14:00:00,27.970739500000004,28.33686683333333,1708.9204166666666
2022-07-02 14:10:00,28.042809333333334,28.41220633333333,1695.6766666666665
2022-07-02 14:20:00,28.128227166666672,28.502282500000003,1686.4304166666664
2022-07-02 14:30:00,28.21252516666667,28.593388666666662,1678.4625
2022-07-02 14:40:00,28.29659916666667,28.684494666666662,1676.7995833333334
2022-07-02 14:50:00,28.376238833333336,28.766776999999998,1676.0358333333334
2022-07-02 15:00:00,28.452384500000004,28.84350483333333,1675.2720833333333
2022-07-02 15:10:00,28.525305000000007,28.915709000000003,1672.9158333333332
2022-07-02 15:20:00,28.59898716666667,28.988629666666665,1667.2066666666667
2022-07-02 15:30:00,28.672490166666677,29.062312333333328,1672.1899999999998
2022-07-02 15:40:00,28.744649666666675,29.1343375,1669.1891666666663
2022-07-02 15:50:00,28.82043700000001,29.210528166666663,1664.6933333333334
2022-07-02 16:00:00,28.89698600000001,29.290257666666665,1665.1754166666667
2022-07-02 16:10:00,28.973266500000005,29.3670755,1668.2791666666665
2022-07-02 16:20:00,29.04511216666667,29.43999633333333,1673.0945833333333
2022-07-02 16:30:00,29.115345500000004,29.510140166666663,1675.4075
2022-07-02 16:40:00,29.181861166666675,29.57858183333333,1682.7145833333332
2022-07-02 16:50:00,29.242867500000003,29.64034933333333,1692.7679166666665
2022-07-02 17:00:00,29.299664000000003,29.69844383333333,1706.0874999999996
2022-07-02 17:10:00,29.34378366666667,29.7187345,1711.2333333333331
2022-07-02 17:20:00,29.344590000000007,29.66852333333333,1720.9074999999996
2022-07-02 17:30:00,29.29128816666667,29.563083499999998,1731.1666666666663
2022-07-02 17:40:00,29.18423616666667,29.402415833333333,1735.397083333333
2022-07-02 17:50:00,29.024196000000003,29.187102499999995,1743.310833333333
2022-07-02 18:00:00,28.80892683333334,28.9123505,1749.8974999999998
2022-07-02 18:10:00,28.544611333333336,28.615784666666663,1756.7495833333332
2022-07-02 18:20:00,28.2690085,28.33417916666666,1756.7387499999998
2022-07-02 18:30:00,27.993270833333337,28.053425166666667,1754.285
2022-07-02 18:40:00,27.71914583333334,27.77495516666667,1761.1208333333332
2022-07-02 18:50:00,27.440854833333344,27.494469333333328,1764.1379166666666
2022-07-02 19:00:00,27.16426633333333,27.216223666666664,1760.6495833333329
2022-07-02 19:10:00,26.89238116666667,26.943218666666667,1763.1304166666662
2022-07-02 19:20:00,26.616061333333334,26.677648833333325,1770.7462499999997
2022-07-02 19:30:00,26.3321715,26.417857,1773.4383333333333
2022-07-02 19:40:00,26.044832666666668,26.162947666666664,1773.7308333333333
2022-07-02 19:50:00,25.76027116666667,25.914847,1773.205416666667
2022-07-02 20:00:00,25.47768066666667,25.676017666666667,1778.9254166666665
2022-07-02 20:10:00,25.195806500000003,25.44032366666666,1784.2012499999998
2022-07-02 20:20:00,24.92132316666667,25.203510166666664,1785.2791666666665
2022-07-02 20:30:00,24.66399516666667,24.974356,1774.3808333333334
2022-07-02 20:40:00,24.43040666666667,24.7575195,1753.7108333333333
2022-07-02 20:50:00,24.222797333333336,24.558375666666663,1732.1795833333333
2022-07-02 21:00:00,24.03753883333334,24.37656633333333,1703.0054166666666
2022-07-02 21:10:00,23.877811333333337,24.21549583333333,1673.3816666666664
2022-07-02 21:20:00,23.73864350000001,24.07216266666666,1647.419583333333
2022-07-02 21:30:00,23.61425700000001,23.940385499999994,1634.4629166666664
2022-07-02 21:40:00,23.494573833333337,23.8139835,1623.6133333333337
2022-07-02 21:50:00,23.378070500000007,23.693000999999995,1612.3304166666665
